ExperimentControl	306	"StartTime = Jul 31, 2007 14:51:51.687"	"EndTime = Jul 31, 2007 14:54:36.299"	OperationCode = D1_B2_L2	OperationMode = 37	TestArticleName = HyDE	"Comments = ""Testing runs for HyDE for FY2007 IVHM Milestone (HyDE History=5)"""	FaultType = discrete	FaultMode = failed open	FaultLocation = ISH262	FaultInjection = manual	LoadLocation = 270	LoadName = PMP1	LoadSchedule = none	LoadLocation = 271	LoadName = LGT2	LoadSchedule = none	LoadLocation = 272	LoadName = FAN4	LoadSchedule = none	LoadLocation = 273	LoadName = LGT9	LoadSchedule = none																																																											
AntagonistData	2007-07-31 14:52:09.520 GMT-07:00	25.71389389	25.74319077	0	0.014648661	0.073243305	0.14648661	0.014648661	25.2597847	25.2597847	0.014648661	0.029297322	0.29297322	0.219729915	0.043945983	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-35.19012917	18.09105949	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.96635437	72.20645142	71.86038208	71.0528717	66.49622345	69.4955368	67.64980316	67.10185242	67.47676849	67.10185242	71.19706726	79.90661621
AntagonistData	2007-07-31 14:52:10.020 GMT-07:00	25.71389389	25.72854233	0	0.014648661	0.14648661	0.073243305	0	25.2597847	25.27443314	0	0.029297322	0.219729915	0.219729915	0.043945983	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.061011221	-35.12581961	18.3408015	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.96635437	72.20645142	71.86038208	71.0528717	66.49622345	69.4955368	67.64980316	67.10185242	67.59212494	67.13069153	71.19706726	79.90661621
UserCommand	2007-07-31 14:52:10.283 GMT-07:00	EY244_CL	1																																																																															
AntagonistCommand	2007-07-31 14:52:10.283 GMT-07:00	EY244_CL	1																																																																															
AntagonistData	2007-07-31 14:52:10.520 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.2597847	25.27443314	25.2597847	0.029297322	0.29297322	0.219729915	0.043945983	24.24902725	24.24902725	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-34.89488387	18.79951668	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.93751526	72.1776123	71.88922119	71.0528717	66.55390167	69.52437592	67.62096405	67.10185242	67.59212494	67.13069153	71.16822815	79.90661621
AntagonistData	2007-07-31 14:52:11.020 GMT-07:00	25.72854233	25.74319077	0.029297322	0.014648661	0.073243305	0.14648661	0.014648661	25.27443314	25.2597847	25.24513626	0.043945983	0.219729915	0.219729915	0.043945983	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-34.55492437	19.15762489	0.439459831	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.1776123	71.88922119	71.0528717	66.55390167	69.52437592	67.62096405	66.98649597	67.53444672	67.13069153	71.16822815	79.84893799
AntagonistData	2007-07-31 14:52:11.520 GMT-07:00	25.71389389	25.72854233	0.029297322	0.029297322	0.14648661	0.073243305	0.014648661	25.2597847	25.2597847	25.24513626	0.029297322	0.29297322	0.219729915	0.029297322	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-34.93867749	18.55976961	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.20645142	71.88922119	71.0528717	66.49622345	69.52437592	67.67864227	66.98649597	67.53444672	67.13069153	71.13938904	79.84893799
AntagonistData	2007-07-31 14:52:12.021 GMT-07:00	25.71389389	25.72854233	0.014648661	0.029297322	0.073243305	0.14648661	0.014648661	25.2597847	25.2597847	25.2597847	0.043945983	0.219729915	0.219729915	0.029297322	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.061011221	-35.05033151	18.42444338	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.90867615	72.20645142	71.88922119	71.0528717	66.49622345	69.52437592	67.67864227	66.78462219	67.59212494	67.21720886	71.13938904	79.47402191
AntagonistData	2007-07-31 14:52:12.521 GMT-07:00	25.71389389	25.74319077	0.029297322	0.014648661	0.14648661	0.073243305	0.014648661	25.2597847	25.2597847	25.24513626	0.043945983	0.29297322	0.219729915	0.043945983	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	-0.003522506	0.012117892	-0.045370823	-0.014090026	3.88E-04	0.004297693	-0.045370823	-35.07203105	18.38512117	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.23529053	71.86038208	71.0528717	66.49622345	69.52437592	67.67864227	66.78462219	67.59212494	67.21720886	71.13938904	79.47402191
UserCommand	2007-07-31 14:52:12.596 GMT-07:00	EY260_CL	1																																																																															
AntagonistCommand	2007-07-31 14:52:12.596 GMT-07:00	EY260_CL	1																																																																															
AntagonistData	2007-07-31 14:52:13.021 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.2597847	25.2597847	25.24513626	25.24513626	0.219729915	0.219729915	25.24513626	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	57.08740996	0.008207792	3.88E-04	-0.045370823	-34.86950198	18.67826227	0.219729915	0.219729915	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.23529053	71.86038208	71.0528717	66.49622345	69.52437592	67.67864227	66.92881775	67.5056076	67.18836975	71.13938904	79.30098724
AntagonistData	2007-07-31 14:52:13.521 GMT-07:00	25.71389389	25.72854233	0.014648661	0.014648661	0.073243305	0.14648661	0	25.24513626	25.2597847	25.24513626	25.24513626	0.219729915	0.14648661	25.23048782	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	0.048471568	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-34.85293142	18.4778374	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	66.92881775	67.5056076	67.18836975	71.13938904	79.30098724
AntagonistData	2007-07-31 14:52:14.021 GMT-07:00	25.71389389	25.74319077	0.014648661	0.014648661	0.073243305	0.073243305	0	25.24513626	25.23048782	25.21583939	25.20119095	0.219729915	0.219729915	25.24513626	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	0.423844042	0.008207792	3.88E-04	-0.045370823	-36.68923879	15.82457514	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	67.10185242	67.41909027	67.33257294	71.13938904	79.30098724
AntagonistData	2007-07-31 14:52:14.521 GMT-07:00	25.71389389	25.72854233	0	0.029297322	0.073243305	0.073243305	0	25.23048782	25.23048782	25.21583939	25.20119095	0.219729915	0.219729915	25.21583939	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.924339704	1.096385543	0.008207792	3.88E-04	-0.014090026	-37.20963327	15.41044265	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.1776123	71.86038208	71.0528717	66.46738434	69.52437592	67.67864227	67.10185242	67.41909027	67.33257294	71.13938904	79.30098724
AntagonistData	2007-07-31 14:52:15.021 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.14648661	0.073243305	0	25.21583939	25.23048782	25.20119095	25.20119095	0.219729915	0.219729915	25.1865406	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	0.986901298	1.018182095	3.88E-04	0.004297693	-0.045370823	-37.67939549	15.01879878	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.1776123	71.88922119	71.08171082	66.46738434	69.52437592	67.70748138	66.92881775	67.47676849	67.33257294	71.0528717	79.15678406
AntagonistData	2007-07-31 14:52:15.521 GMT-07:00	25.71389389	25.74319077	0.029297322	0.029297322	0.14648661	0.073243305	0	25.1865406	25.20119095	25.17189217	25.1865406	0.219729915	0.14648661	25.14259529	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	1.75328519	1.722004393	0.008207792	3.88E-04	-0.045370823	-37.5381512	15.07337642	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.30304718	70.90867615	72.23529053	71.88922119	71.08171082	66.46738434	69.55321503	67.70748138	66.92881775	67.47676849	67.24604797	71.0528717	79.15678406
AntagonistData	2007-07-31 14:52:16.021 GMT-07:00	25.72854233	25.74319077	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.23048782	25.24513626	25.24513626	25.23048782	0.29297322	0.219729915	25.21583939	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	0.595888426	3.88E-04	3.88E-04	-0.045370823	-37.75935502	14.96895559	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.30304718	70.90867615	72.23529053	71.86038208	71.0528717	66.46738434	69.55321503	67.67864227	67.01533508	67.56328583	67.24604797	71.16822815	79.21446228
AntagonistData	2007-07-31 14:52:16.521 GMT-07:00	25.71389389	25.72854233	0	0.029297322	0.14648661	0.073243305	0.014648661	25.23048782	25.23048782	25.23048782	25.23048782	0.366216525	0.29297322	25.21583939	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.470765238	0.502046035	0.008207792	3.88E-04	-0.045370823	-37.86811576	14.96395812	0.219729915	5.273517966	0	0	71.88922119	69.89929199	70.33188629	70.93751526	72.23529053	71.86038208	71.0528717	66.46738434	69.55321503	67.67864227	67.01533508	67.56328583	67.18836975	71.16822815	79.21446228
AntagonistData	2007-07-31 14:52:17.021 GMT-07:00	25.71389389	25.72854233	0	0.014648661	0.073243305	0.073243305	0	25.21583939	25.23048782	25.21583939	25.20119095	0.29297322	0.29297322	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	0.830495858	1.065103291	3.88E-04	3.88E-04	-0.061011221	-37.80840914	15.20331065	0.219729915	636.9283676	0	0	71.88922119	69.89929199	70.33188629	70.93751526	72.20645142	71.88922119	71.0528717	66.46738434	69.52437592	67.64980316	66.95765686	67.56328583	67.18836975	71.08171082	79.12794495
AntagonistData	2007-07-31 14:52:17.521 GMT-07:00	25.71389389	25.74319077	0.014648661	0.029297322	0.073243305	0.073243305	0.014648661	25.21583939	25.21583939	25.1865406	25.21583939	0.366216525	0.29297322	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	1.049462892	0.986901298	0.008207792	3.88E-04	-0.045370823	-37.97174751	14.98855094	0.219729915	630.3364754	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.88922119	71.0528717	66.52506256	69.52437592	67.64980316	66.95765686	67.5056076	67.18836975	71.08171082	79.12794495
AntagonistData	2007-07-31 14:52:18.021 GMT-07:00	25.72854233	25.74319077	0.014648661	0.014648661	0.14648661	0.14648661	0	25.21583939	25.21583939	25.20119095	25.21583939	0.366216525	0.366216525	25.1865406	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	1.018182095	1.018182095	0.008207792	3.88E-04	-0.045370823	-37.70201562	15.00235974	0.219729915	629.8970222	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	67.07301331	67.5056076	67.18836975	71.11054993	78.98374939
AntagonistData	2007-07-31 14:52:18.521 GMT-07:00	25.72854233	25.72854233	0	0.014648661	0.073243305	0.073243305	0	25.21583939	25.21583939	25.1865406	25.20119095	0.29297322	0.366216525	25.17189217	24.21973038	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	1.018182095	1.018182095	3.88E-04	3.88E-04	-0.045370823	-37.70254167	15.15465107	0.219729915	629.4575214	0	0	71.86038208	69.87045288	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	67.07301331	67.30373383	67.24604797	71.11054993	78.98374939
AntagonistData	2007-07-31 14:52:19.021 GMT-07:00	25.71389389	25.72854233	0	0.014648661	0.073243305	0.073243305	0.014648661	25.21583939	25.21583939	25.20119095	25.20119095	121.1718893	121.3183737	25.17189217	24.23437881	24.20508194	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	0.955620501	0.924339704	3.88E-04	3.88E-04	-0.045370823	-38.06275408	14.6471448	0.219729915	77.57839561	0	0	71.86038208	69.87045288	70.30304718	70.90867615	72.1776123	71.86038208	71.0528717	66.46738434	69.58205414	67.67864227	67.07301331	67.30373383	67.24604797	71.08171082	78.98374939
AntagonistData	2007-07-31 14:52:19.521 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.073243305	0.14648661	0.014648661	25.20119095	25.21583939	25.20119095	25.1865406	121.2451315	121.3916159	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.955620501	0.924339704	0.008207792	3.88E-04	-0.045370823	-38.11115064	14.56626468	0.219729915	61.53811216	0	0	71.86038208	69.89929199	70.30304718	70.90867615	72.1776123	71.86038208	71.0528717	66.46738434	69.58205414	67.67864227	67.04417419	67.56328583	67.18836975	71.08171082	78.89723206
AntagonistData	2007-07-31 14:52:20.021 GMT-07:00	25.72854233	25.74319077	0.014648661	0.029297322	0.073243305	0.14648661	0	25.21583939	25.23048782	25.20119095	25.20119095	121.3183737	121.3916159	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.924339704	0.924339704	3.88E-04	3.88E-04	-0.014090026	-37.98424119	14.67634055	0.219729915	60.87892056	0	0	71.86038208	69.89929199	70.30304718	70.90867615	72.1776123	71.88922119	71.0528717	66.46738434	69.55321503	67.67864227	67.04417419	67.56328583	67.18836975	71.0528717	78.89723206
AntagonistData	2007-07-31 14:52:20.521 GMT-07:00	25.71389389	25.74319077	0	0.014648661	0.073243305	0.14648661	0	25.21583939	25.21583939	25.20119095	25.1865406	121.4648724	121.4648724	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.939980103	0.924339704	-0.003522506	3.88E-04	-0.045370823	-37.86811576	14.81219283	0.219729915	60.65918803	0	0	71.86038208	69.84161377	70.30304718	70.90867615	72.1776123	71.88922119	71.0528717	66.46738434	69.55321503	67.67864227	67.10185242	67.53444672	67.18836975	71.0528717	78.92607117
AntagonistData	2007-07-31 14:52:21.021 GMT-07:00	25.71389389	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.20119095	25.1865406	121.3183737	121.4648724	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	0.924339704	0.908699306	0.008207792	3.88E-04	-0.061011221	-38.09984057	14.60611293	0.219729915	60.65918803	0	0	71.86038208	69.84161377	70.27420807	70.90867615	72.1776123	71.88922119	71.0528717	66.58274078	69.52437592	67.67864227	67.10185242	67.53444672	67.18836975	71.0528717	78.92607117
AntagonistData	2007-07-31 14:52:21.521 GMT-07:00	25.72854233	25.74319077	0.014648661	0.029297322	0.073243305	0.073243305	0.014648661	25.21583939	25.20119095	25.1865406	25.20119095	121.3183737	121.4648724	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.924339704	0.924339704	0.008207792	3.88E-04	-0.045370823	-36.48105469	16.78685122	0.219729915	60.43946147	0	0	71.86038208	69.89929199	70.27420807	70.90867615	72.1776123	71.88922119	71.0528717	66.58274078	69.52437592	67.67864227	67.10185242	67.56328583	67.15953064	71.11054993	78.66651154
AntagonistData	2007-07-31 14:52:22.021 GMT-07:00	25.71389389	25.74319077	0	0.029297322	0.073243305	0.14648661	0	25.20119095	25.21583939	25.1865406	25.1865406	121.3183737	121.4648724	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.908699306	0.908699306	-0.003522506	3.88E-04	-0.045370823	-36.13872796	17.12852038	0.219729915	60.43946147	0	0	71.86038208	69.89929199	70.30304718	70.90867615	72.20645142	71.88922119	71.0528717	66.49622345	69.55321503	67.64980316	67.10185242	67.56328583	67.15953064	71.11054993	78.66651154
AntagonistData	2007-07-31 14:52:22.522 GMT-07:00	25.71389389	25.72854233	0	0.014648661	0.073243305	0.073243305	0.014648661	25.21583939	25.21583939	25.1865406	25.20119095	121.3183737	121.4648724	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.924339704	0.924339704	3.88E-04	3.88E-04	-0.045370823	-35.91673506	17.67008836	0.219729915	60.43946147	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.20645142	71.88922119	71.0528717	66.49622345	69.55321503	67.64980316	66.98649597	67.5056076	67.33257294	71.0528717	78.5799942
AntagonistData	2007-07-31 14:52:23.022 GMT-07:00	25.72854233	25.74319077	0.029297322	0.029297322	0.073243305	0.14648661	0	25.20119095	25.20119095	25.1865406	25.1865406	121.3183737	121.4648724	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.908699306	0.924339704	3.88E-04	3.88E-04	-0.045370823	-35.69290099	17.95152486	0.219729915	60.43946147	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.88922119	71.0528717	66.55390167	69.55321503	67.64980316	66.98649597	67.5056076	67.33257294	71.0528717	78.5799942
AntagonistData	2007-07-31 14:52:23.522 GMT-07:00	25.71389389	25.74319077	0.014648661	0.029297322	0.073243305	0.073243305	0	25.20119095	25.20119095	25.20119095	25.20119095	121.3183737	121.4648724	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.908699306	0.908699306	0.008207792	3.88E-04	-0.045370823	-35.89648216	17.79463059	0.219729915	60.43946147	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.86038208	71.08171082	66.55390167	69.55321503	67.64980316	67.18836975	67.47676849	67.33257294	71.0528717	78.34928131
AntagonistData	2007-07-31 14:52:24.022 GMT-07:00	25.72854233	25.72854233	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.21583939	25.1865406	25.1865406	121.3183737	121.4648724	25.17189217	24.21973038	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.924339704	0.924339704	-0.003522506	0.004297693	-0.045370823	-35.96578918	17.79949655	0.219729915	60.65918803	0	0	71.88922119	69.89929199	70.30304718	70.96635437	72.1776123	71.86038208	71.08171082	66.52506256	69.55321503	67.64980316	67.18836975	67.47676849	67.18836975	71.0528717	78.34928131
AntagonistData	2007-07-31 14:52:24.522 GMT-07:00	25.71389389	25.72854233	0	0.014648661	0.14648661	0.14648661	0.014648661	25.20119095	25.20119095	25.1865406	25.1865406	121.3183737	121.4648724	25.15724373	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.908699306	0.924339704	3.88E-04	0.004297693	-0.045370823	-35.91371028	17.97190928	0.219729915	60.65918803	0	0	71.88922119	69.89929199	70.30304718	70.96635437	72.1776123	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	66.95765686	67.59212494	67.18836975	71.13938904	78.49347687
AntagonistData	2007-07-31 14:52:25.022 GMT-07:00	25.72854233	25.74319077	0	0.029297322	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.1865406	121.3183737	121.4648724	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	0.924339704	0.908699306	3.88E-04	0.004297693	-0.045370823	-35.79942602	18.0422684	0.219729915	60.43946147	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.1776123	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	66.95765686	67.59212494	67.21720886	71.13938904	78.49347687
AntagonistData	2007-07-31 14:52:25.522 GMT-07:00	25.71389389	25.74319077	0	0.029297322	0.073243305	0.073243305	0.014648661	25.20119095	25.21583939	25.1865406	25.20119095	121.2451315	121.4648724	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	0.939980103	0.908699306	-0.003522506	3.88E-04	-0.045370823	-35.91318423	18.04555621	0.219729915	60.43946147	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.52437592	67.62096405	67.04417419	67.59212494	67.21720886	71.0528717	78.40695953
AntagonistData	2007-07-31 14:52:26.022 GMT-07:00	25.71389389	25.74319077	0.014648661	0.029297322	0.073243305	0.073243305	0	25.20119095	25.1865406	25.1865406	25.17189217	121.4648724	121.4648724	25.15724373	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	0.924339704	0.924339704	-0.003522506	3.88E-04	-0.045370823	-35.72157069	18.21533869	0.219729915	60.43946147	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.0528717	66.52506256	69.52437592	67.62096405	67.04417419	67.5056076	67.18836975	71.0528717	78.40695953
