Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
855.0,0.0,2.0,8020.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
860.0,1.0,-1.0,5333.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
861.0,0.0,1.0,5803.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
863.0,0.0,1.0,5278.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
864.0,0.0,2.0,6706.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
867.0,1.0,-1.0,12182.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
873.0,0.0,1.0,4210.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
875.0,1.0,-1.0,4935.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
878.0,0.0,2.0,3419.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
895.0,1.0,-2.0,5026.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
901.0,1.0,-1.0,7909.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
903.0,1.0,-1.0,5873.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
909.0,1.0,-1.0,6239.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
911.0,0.0,1.0,5656.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
912.0,0.0,1.0,3485.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
916.0,1.0,-2.0,1679.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
917.0,1.0,-1.0,4527.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
921.0,0.0,1.0,2364.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
926.0,0.0,1.0,4585.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
927.0,1.0,-1.0,4617.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
928.0,0.0,1.0,3194.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
929.0,0.0,1.0,8492.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
930.0,1.0,-1.0,4729.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
933.0,0.0,2.0,3995.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
934.0,1.0,-2.0,8004.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
940.0,0.0,1.0,3342.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
941.0,0.0,1.0,3236.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
944.0,0.0,1.0,5741.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
945.0,0.0,1.0,4759.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
949.0,1.0,-1.0,5430.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
961.0,1.0,-2.0,6536.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
965.0,1.0,-2.0,5586.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
968.0,1.0,-2.0,7408.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
969.0,0.0,1.0,7281.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
974.0,1.0,-1.0,4885.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
976.0,0.0,2.0,5767.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
981.0,0.0,1.0,2799.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
985.0,0.0,1.0,4125.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
987.0,1.0,-1.0,6792.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
988.0,0.0,1.0,7135.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
995.0,0.0,1.0,3484.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
996.0,0.0,1.0,4136.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1004.0,1.0,-1.0,5456.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1006.0,1.0,-2.0,4802.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1012.0,1.0,-1.0,4556.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1015.0,0.0,1.0,5179.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1019.0,0.0,1.0,5383.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1020.0,0.0,1.0,8262.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1030.0,1.0,-1.0,4834.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1032.0,1.0,-1.0,4042.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1033.0,1.0,-1.0,7857.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1039.0,0.0,1.0,6704.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1042.0,1.0,-1.0,3500.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1050.0,0.0,1.0,2006.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1051.0,0.0,2.0,5376.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1056.0,1.0,-1.0,4449.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1058.0,0.0,1.0,2473.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1062.0,0.0,1.0,4215.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1064.0,1.0,-2.0,6637.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1073.0,0.0,1.0,5150.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1077.0,1.0,-1.0,5787.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1078.0,1.0,-1.0,6535.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1082.0,1.0,-1.0,6161.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1083.0,1.0,-2.0,4204.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1085.0,0.0,2.0,6239.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1086.0,0.0,1.0,4741.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1096.0,1.0,-1.0,2905.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1097.0,1.0,-1.0,3949.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1098.0,1.0,-2.0,9723.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1099.0,1.0,-2.0,7942.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1106.0,1.0,-1.0,4275.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1110.0,0.0,1.0,4605.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1111.0,0.0,1.0,5814.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1112.0,1.0,-1.0,5407.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1114.0,0.0,2.0,4354.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1115.0,0.0,1.0,3950.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1118.0,1.0,-2.0,4403.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1120.0,0.0,1.0,4185.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1125.0,1.0,-1.0,5647.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1126.0,1.0,-1.0,4279.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1128.0,0.0,1.0,5190.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1129.0,1.0,-2.0,2967.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1137.0,1.0,-1.0,5461.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1143.0,0.0,1.0,1990.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1150.0,0.0,1.0,3996.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1153.0,0.0,1.0,4044.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1155.0,0.0,2.0,3640.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1156.0,1.0,-1.0,6333.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1157.0,1.0,-1.0,5197.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1160.0,0.0,1.0,3266.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1164.0,0.0,1.0,5412.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1165.0,0.0,1.0,6542.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1166.0,1.0,-1.0,6526.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1168.0,1.0,-2.0,10304.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1169.0,1.0,-2.0,5399.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1178.0,1.0,-1.0,6404.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1179.0,0.0,1.0,3388.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1182.0,1.0,-1.0,6685.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1187.0,1.0,-1.0,7203.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1188.0,0.0,1.0,5335.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1192.0,0.0,2.0,7515.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1195.0,1.0,-1.0,7111.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1196.0,1.0,-1.0,5501.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1197.0,0.0,1.0,10907.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1198.0,1.0,-1.0,4745.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1200.0,0.0,1.0,4828.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1201.0,1.0,-1.0,4589.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1205.0,0.0,1.0,4554.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1209.0,1.0,-2.0,5304.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1212.0,1.0,-2.0,4231.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1213.0,1.0,-1.0,5255.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1214.0,1.0,-2.0,5517.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1218.0,0.0,1.0,8169.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1228.0,0.0,1.0,5631.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1234.0,0.0,1.0,4862.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1236.0,1.0,-2.0,4880.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1241.0,0.0,1.0,5726.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1242.0,1.0,-1.0,4979.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1248.0,0.0,1.0,5336.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1254.0,1.0,-1.0,5068.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1255.0,1.0,-2.0,2641.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1256.0,0.0,2.0,6006.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1261.0,0.0,2.0,10519.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1275.0,0.0,1.0,10473.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1277.0,0.0,2.0,3672.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1281.0,0.0,1.0,5591.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1282.0,0.0,1.0,6099.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1284.0,0.0,1.0,4793.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1286.0,1.0,-1.0,3139.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1287.0,1.0,-1.0,4050.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1288.0,0.0,1.0,5617.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1290.0,0.0,1.0,2716.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1292.0,0.0,1.0,5849.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1295.0,0.0,1.0,5802.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1300.0,0.0,1.0,2738.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1302.0,1.0,-1.0,4214.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1305.0,1.0,-2.0,9898.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1310.0,1.0,-2.0,5740.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1313.0,0.0,1.0,621.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1317.0,1.0,-1.0,4890.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1318.0,1.0,-2.0,6815.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1325.0,1.0,-1.0,3469.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1329.0,1.0,-1.0,10347.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1330.0,1.0,-2.0,3095.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1335.0,1.0,-1.0,6081.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1336.0,0.0,2.0,4321.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1339.0,0.0,1.0,7064.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1340.0,0.0,1.0,9635.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1342.0,1.0,-1.0,5337.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1345.0,1.0,-2.0,2520.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1347.0,1.0,-1.0,2115.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1350.0,0.0,1.0,6629.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1352.0,1.0,-1.0,4788.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1353.0,0.0,2.0,3033.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1355.0,0.0,1.0,6005.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1356.0,0.0,1.0,6176.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1361.0,0.0,1.0,5896.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1364.0,0.0,1.0,5066.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1366.0,1.0,-1.0,4526.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1369.0,0.0,1.0,5254.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1371.0,0.0,2.0,5539.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1372.0,1.0,-1.0,4901.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1374.0,1.0,-1.0,5756.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1375.0,0.0,1.0,2987.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1381.0,1.0,-1.0,5562.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1382.0,1.0,-1.0,7764.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1385.0,1.0,-1.0,4764.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1387.0,1.0,-1.0,10191.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1389.0,1.0,-2.0,5585.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1391.0,1.0,-1.0,4851.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1392.0,0.0,2.0,8308.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1394.0,0.0,1.0,6652.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1396.0,0.0,1.0,5446.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1402.0,0.0,2.0,1244.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1403.0,1.0,-1.0,5073.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1407.0,1.0,-1.0,4822.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1411.0,1.0,-2.0,8916.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1412.0,1.0,-2.0,2410.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1414.0,1.0,-2.0,668.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1416.0,1.0,-2.0,4479.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1418.0,1.0,-1.0,4200.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1424.0,1.0,-2.0,6201.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1427.0,0.0,1.0,2597.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1428.0,0.0,2.0,4474.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1431.0,1.0,-1.0,7839.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1433.0,0.0,2.0,6104.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1446.0,0.0,2.0,8838.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1449.0,1.0,-2.0,6268.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1451.0,1.0,-2.0,6114.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1453.0,0.0,1.0,5410.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1456.0,0.0,2.0,4848.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1459.0,1.0,-2.0,4573.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1462.0,0.0,1.0,5335.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1464.0,1.0,-2.0,3221.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1466.0,0.0,2.0,7064.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1468.0,0.0,1.0,3888.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1469.0,1.0,-1.0,6314.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1470.0,0.0,1.0,5803.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1472.0,0.0,1.0,12421.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1473.0,1.0,-1.0,6712.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1474.0,0.0,1.0,6146.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1476.0,0.0,1.0,5236.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1477.0,1.0,-1.0,4682.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1478.0,1.0,-2.0,4930.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1480.0,1.0,-1.0,6754.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1481.0,0.0,1.0,10502.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1482.0,1.0,-2.0,4539.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1484.0,1.0,-1.0,4770.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1486.0,0.0,1.0,3548.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1489.0,1.0,-1.0,5605.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1493.0,1.0,-1.0,652.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1495.0,0.0,2.0,5522.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1496.0,0.0,1.0,5237.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1497.0,0.0,1.0,2124.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1498.0,0.0,2.0,3295.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1509.0,0.0,1.0,4708.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1510.0,1.0,-1.0,4822.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1512.0,1.0,-2.0,5361.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1513.0,1.0,-1.0,4958.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1517.0,0.0,2.0,5381.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1518.0,1.0,-2.0,3558.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1524.0,0.0,2.0,5753.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1526.0,1.0,-1.0,7202.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1528.0,1.0,-1.0,5627.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1540.0,0.0,1.0,6048.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1541.0,1.0,-2.0,4819.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1550.0,0.0,1.0,5674.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1551.0,1.0,-2.0,886.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1552.0,0.0,1.0,6687.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1554.0,0.0,2.0,4894.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1555.0,1.0,-2.0,5126.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1556.0,0.0,2.0,6069.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1559.0,1.0,-1.0,5693.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1563.0,1.0,-1.0,4294.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1567.0,1.0,-1.0,6528.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1569.0,0.0,1.0,5835.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1571.0,0.0,1.0,6346.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1574.0,1.0,-1.0,4600.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1581.0,1.0,-1.0,5975.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1584.0,1.0,-2.0,637.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1586.0,0.0,1.0,10099.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1588.0,1.0,-2.0,9257.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,1.0
1590.0,0.0,1.0,5070.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1591.0,0.0,1.0,4760.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1592.0,1.0,-1.0,7282.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1596.0,0.0,1.0,5844.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1602.0,0.0,1.0,8958.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1604.0,1.0,-1.0,1958.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1607.0,0.0,1.0,6054.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1612.0,1.0,-1.0,8905.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1613.0,0.0,1.0,5211.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1619.0,0.0,1.0,9694.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1628.0,0.0,1.0,5521.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1630.0,1.0,-2.0,3621.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1631.0,1.0,-2.0,7184.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,4.0
1632.0,0.0,1.0,5799.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1633.0,1.0,-1.0,3719.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1634.0,0.0,2.0,4778.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1642.0,0.0,1.0,7909.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
1645.0,1.0,-1.0,5071.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1647.0,1.0,-2.0,3095.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,3.0
1651.0,1.0,-1.0,5507.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,2.0
1656.0,1.0,-1.0,4963.0,intake gasket leak/damage,engine,0.0,10.0,10.0,0.0,0.0
1657.0,0.0,1.0,6231.0,intake gasket leak/damage,engine,0.0,10.0,0.0,0.0,-1.0
